"user","lp_token_amount","lp_usd_amount","tvl_tier","prize"
"0x34ea3e979049c6eee02123182bcbca001d16d8d7",0.28429211363081,510.604840731411,"tier1:$500-$2,000",7.66283524904215
"0x6eaf52ac0046d8233976cb79bb46e7d90e7d94ad",0.284328698483958,510.670549213003,"tier1:$500-$2,000",7.66283524904215
"0x4a1a984839793d197db1d7646ae73ec629db7ff6",0.288252045425551,517.717103950879,"tier1:$500-$2,000",7.66283524904215
"0x624b7ead82f7bd10f0712d1c6e602071e3344c52",0.289268732855141,519.543132525605,"tier1:$500-$2,000",7.66283524904215
"0xae4074bb97c656086081a080b36fd269c37e4fcf",0.289273075422154,519.550932023488,"tier1:$500-$2,000",7.66283524904215
"0xf091da25978000673de3d9cfbc6536b293146e2b",0.289324833170926,519.643891890474,"tier1:$500-$2,000",7.66283524904215
"0xb1934c5ecda5355626d48b9fd9a6fa42519aa643",0.292230429111509,524.86250781873,"tier1:$500-$2,000",7.66283524904215
"0xb5776b1a7394fc9b282d12d86d38cd83dbbd3f24",0.294037887424042,528.108805973163,"tier1:$500-$2,000",7.66283524904215
"0x8878e62b41d014ed5f441a2a5a5ee952a0ff0840",0.29435226173293,528.67344015126,"tier1:$500-$2,000",7.66283524904215
"0x84aa1655d1f3f3e437fdacf0f957176baffc9869",0.295739753819298,531.165455025426,"tier1:$500-$2,000",7.66283524904215
"0x4bd82f96ac5b89db7b028d3937df4ea3d1810ba9",0.300783319711845,540.223986851697,"tier1:$500-$2,000",7.66283524904215
"0x0d9d15127c063ffbe788a9346750ad52500a991b",0.301951188735831,542.32154618731,"tier1:$500-$2,000",7.66283524904215
"0xdc850d6f5e477a63fe66947860e0d67ce7cef2fa",0.304373728871828,546.672566356349,"tier1:$500-$2,000",7.66283524904215
"0xec6ad6797c34a37d2fbe6a034e1c47ebf304c130",0.305698557057937,549.052033293808,"tier1:$500-$2,000",7.66283524904215
"0x00fe274f7ff9a9698b3b94cae4a38446058c0408",0.307382404793523,552.076319806241,"tier1:$500-$2,000",7.66283524904215
"0x4815366bb6f74796173c8bea057b5919810138a6",0.311011460274894,558.594310306946,"tier1:$500-$2,000",7.66283524904215
"0x23360c3992e141714cdd1ba8acfa3afb8288825d",0.311735168375596,559.894131307167,"tier1:$500-$2,000",7.66283524904215
"0x43aa4f303e7ad3a8fa64697291bdb107841d0388",0.312176336923587,560.686495165967,"tier1:$500-$2,000",7.66283524904215
"0x784c8b91faa559f57b32bc1451000b898e462e1f",0.3125,561.2678125,"tier1:$500-$2,000",7.66283524904215
"0x7c6082ab78f8abf00b3e3d326dc97628c94c42b0",0.313829169370945,563.655076452871,"tier1:$500-$2,000",7.66283524904215
"0x175fb20b9b5bcf80a0167d403405e6f3a074cfa0",0.31432444583452,564.544621212211,"tier1:$500-$2,000",7.66283524904215
"0x52ca3ce771d89598ad477186e7d469111f623a5f",0.314960682825329,565.687339113212,"tier1:$500-$2,000",7.66283524904215
"0xd62c34a5310328fa1e33db180d1f2a894a18f293",0.316168451197903,567.856559953153,"tier1:$500-$2,000",7.66283524904215
"0x64f9ee7b5a5be571cb6490d969ba8bfa5f56b414",0.31817380567176,571.458290893404,"tier1:$500-$2,000",7.66283524904215
"0xfda8ff39d42f6de1f9135c207c4fc78e08c2f999",0.322448793851039,579.136413337716,"tier1:$500-$2,000",7.66283524904215
"0x3bfd956970d29981a3e80e4d7e4b6a3ea71d241d",0.324585300852808,582.973701693792,"tier1:$500-$2,000",7.66283524904215
"0x5485f84cdd187cae2cf3169f484bf3b02a4388fd",0.326,585.514582,"tier1:$500-$2,000",7.66283524904215
"0x4c5264fa4acabcb948117a437696701088366b50",0.326511135242649,586.432610030506,"tier1:$500-$2,000",7.66283524904215
"0xe6167baf125b3220a40a15a025c1dbc5af5913c7",0.326583916698398,586.563329673574,"tier1:$500-$2,000",7.66283524904215
"0x20ff86ba3950c15c00d2c43e8da0b7fcfa0f6741",0.326819058610843,586.985657951416,"tier1:$500-$2,000",7.66283524904215
"0x03c991ee8a6990301b2666d53cbbf1cfac81db76",0.330228877570887,593.109887163335,"tier1:$500-$2,000",7.66283524904215
"0x3a08ca9e3a394c7b947b9ca56493e38176f3428c",0.331493626563967,595.381448445598,"tier1:$500-$2,000",7.66283524904215
"0xeb5118d478667d1b71714b6753313216cea7856c",0.33327482705497,598.580586055869,"tier1:$500-$2,000",7.66283524904215
