"user","lp_token_amount","lp_usd_amount","tvl_tier","prize"
"0x2efb155d5a03ed42ea006990bc2b7ddcf19ab711",9.24256815045995,501.087588365135,"tier1:$500-$2,000",7.66283524904215
"0x4a8a3012787a75f73a0aa59163f7d593725d1636",9.31729949929168,505.139162641003,"tier1:$500-$2,000",7.66283524904215
"0xf67a88c2cfd103c00cc1c167f036679f916a8267",9.40087166155657,509.670043296905,"tier1:$500-$2,000",7.66283524904215
"0x0531fea6d198171c7a1dbe559307b051222c8ca0",9.40354670525636,509.815071299347,"tier1:$500-$2,000",7.66283524904215
"0x4698f5dd1e31f844966dfc63623a5ecd0c6d4358",9.42647490922454,511.058128233841,"tier1:$500-$2,000",7.66283524904215
"0xd7b49301501f01bbaa9c25849f6552ad8c267e9f",9.4288316025381,511.185896809607,"tier1:$500-$2,000",7.66283524904215
"0xa3967b441256b14312a2b559c51816d4bba275c8",9.42937086044274,511.215132779366,"tier1:$500-$2,000",7.66283524904215
"0x005b25b9ed571562265dc4d892b5212b6a034d8b",9.42953573512042,511.224071491343,"tier1:$500-$2,000",7.66283524904215
"0x3e3bf99dcc1a3fee3b2b003c7884298fce274ae9",9.4295710442714,511.225985783673,"tier1:$500-$2,000",7.66283524904215
"0xb1df625358c28556babe55d8ab90afaaa9bf8504",9.42960766386879,511.227971122103,"tier1:$500-$2,000",7.66283524904215
"0x2923b21cac66eb968d008d9218a4c0845e7b35d4",9.42964975245169,511.230252962621,"tier1:$500-$2,000",7.66283524904215
"0x6c3de38e9d38bbe08a7e4ff0b88846851083fb5a",9.43004044772961,511.251434581346,"tier1:$500-$2,000",7.66283524904215
"0xf52186959949335406961a80a3c2dea5c5335b33",9.43017530551323,511.258745921708,"tier1:$500-$2,000",7.66283524904215
"0xd7b793723edbc82fa4722f3cdb736a2c8587c7da",9.43055259702857,511.279200852897,"tier1:$500-$2,000",7.66283524904215
"0x936be461d9443fe27389c76b4398db3fa60388f7",9.43064644119891,511.284288632423,"tier1:$500-$2,000",7.66283524904215
"0x23d2d996e06c9f3949dc38375f3798e3086a607b",9.43067942120328,511.286076649626,"tier1:$500-$2,000",7.66283524904215
"0x12f3a87ff3a65554b669d23ae9dabcfee636b68e",9.43070194258237,511.287297650472,"tier1:$500-$2,000",7.66283524904215
"0xe03e2d0e761ccaf80cfcd1b5948a91f6c36cc5bd",9.43070324120304,511.287368055439,"tier1:$500-$2,000",7.66283524904215
"0xa9392d7f3e5de16ef439b0c07ce852350d2bbf7a",9.4307208369403,511.288322011678,"tier1:$500-$2,000",7.66283524904215
"0x567e6a225ac3a53a5a59b218742303faebc70abd",9.43073183412131,511.288918225936,"tier1:$500-$2,000",7.66283524904215
"0xee8d2b0da61cf7749b20ab5495d9dc515096471e",9.43079382182988,511.292278901333,"tier1:$500-$2,000",7.66283524904215
"0x70d400c1da50d146dfb659e7e3a80bd351d1a656",9.43098207985505,511.302485345937,"tier1:$500-$2,000",7.66283524904215
"0x7bc330afc69901a0315788ff64b79c0f0ad6d5ef",9.43099496088927,511.303183693654,"tier1:$500-$2,000",7.66283524904215
"0x657dc0ddf5c0c0599869a0b038ffac559f7bc275",9.43107101527855,511.30730699682,"tier1:$500-$2,000",7.66283524904215
"0xa50fa5f4105c90ed458cd00382b36dad54643e46",9.43107307037752,511.307418414401,"tier1:$500-$2,000",7.66283524904215
"0x5d07933d2fffc73964be73f055f7ce232d3300c0",9.43113907550074,511.310996894697,"tier1:$500-$2,000",7.66283524904215
"0x884549702885726d7ac1137fd2df54ada25f0f88",9.43126694946372,511.317929605896,"tier1:$500-$2,000",7.66283524904215
"0x356a12990363a0de7a9dc2caa257e2f4780a6e32",9.43281721140228,511.401977351445,"tier1:$500-$2,000",7.66283524904215
"0x5b0e9d92467a076c461a37ebac54239ffa037d5f",9.43290059186608,511.406497839132,"tier1:$500-$2,000",7.66283524904215
